image_id,mindat_photo_id,mineral_label,true_label,predicted_label,confidence,is_correct,error_pair,split_group_id,image_path
VTM-000405,38617,magnetite,target_mineral,ti_bearing_negative,0.722592,false,target_mineral__as__ti_bearing_negative,DG-b0bfb8edf35a,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p038617_494_raw.jpg
VTM-000440,51817,magnetite,target_mineral,ti_bearing_negative,0.532171,false,target_mineral__as__ti_bearing_negative,DG-26e215fcf397,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p051817_418_raw.jpg
VTM-000480,78892,magnetite,target_mineral,metallic_hard_negative,0.573284,false,target_mineral__as__metallic_hard_negative,DG-0374a0215e25,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p078892_1238_raw.jpg
VTM-000546,1034968,magnetite,target_mineral,ti_bearing_negative,0.604076,false,target_mineral__as__ti_bearing_negative,DG-c7420c1b2740,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1034968_536_raw.jpg
VTM-000569,1059332,magnetite,target_mineral,ti_bearing_negative,0.748394,false,target_mineral__as__ti_bearing_negative,DG-766b882a7bd3,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1059332_505_raw.jpg
VTM-000604,1116882,magnetite,target_mineral,metallic_hard_negative,0.680333,false,target_mineral__as__metallic_hard_negative,DG-e888896d9b37,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1116882_1257_raw.jpg
VTM-000609,1121617,magnetite,target_mineral,metallic_hard_negative,0.462399,false,target_mineral__as__metallic_hard_negative,DG-a39935564f74,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1121617_453_raw.jpg
VTM-000670,1195015,magnetite,target_mineral,ti_bearing_negative,0.904577,false,target_mineral__as__ti_bearing_negative,DG-6357d6bf990d,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1195015_246_raw.jpg
VTM-000689,1212378,magnetite,target_mineral,metallic_hard_negative,0.451511,false,target_mineral__as__metallic_hard_negative,DG-c23942417425,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1212378_903_raw.jpg
VTM-000718,1261750,magnetite,target_mineral,metallic_hard_negative,0.504596,false,target_mineral__as__metallic_hard_negative,DG-6f1fc593083c,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1261750_250_raw.jpg
VTM-000722,1280615,magnetite,target_mineral,ti_bearing_negative,0.771176,false,target_mineral__as__ti_bearing_negative,DG-941068494d83,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1280615_537_raw.jpg
VTM-000726,1284497,magnetite,target_mineral,ti_bearing_negative,0.824944,false,target_mineral__as__ti_bearing_negative,DG-dc1c8674eb97,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1284497_1151_raw.jpg
VTM-000735,1301638,magnetite,target_mineral,gangue_negative,0.877976,false,target_mineral__as__gangue_negative,DG-0cfbdf44d8ac,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1301638_552_raw.jpg
VTM-000802,1366668,magnetite,target_mineral,ti_bearing_negative,0.816098,false,target_mineral__as__ti_bearing_negative,DG-bd6d5b0fc43d,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1366668_1228_raw.jpg
VTM-000824,1381222,magnetite,target_mineral,metallic_hard_negative,0.388125,false,target_mineral__as__metallic_hard_negative,DG-cae8deaf336a,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1381222_912_raw.jpg
VTM-000830,1385496,magnetite,target_mineral,metallic_hard_negative,0.589525,false,target_mineral__as__metallic_hard_negative,DG-d9138bce157b,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1385496_1143_raw.jpg
VTM-000849,1406830,magnetite,target_mineral,metallic_hard_negative,0.855747,false,target_mineral__as__metallic_hard_negative,DG-3aecf3f78d73,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1406830_1152_raw.jpg
VTM-000877,144496,magnetite,target_mineral,metallic_hard_negative,0.717010,false,target_mineral__as__metallic_hard_negative,DG-a4f6a22b0834,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p144496_1012_raw.jpg
VTM-000895,148446,magnetite,target_mineral,gangue_negative,0.861107,false,target_mineral__as__gangue_negative,DG-83b7a86707f0,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p148446_1086_raw.jpg
VTM-000902,148883,magnetite,target_mineral,gangue_negative,0.496607,false,target_mineral__as__gangue_negative,DG-67fc394ffd69,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p148883_1314_raw.jpg
VTM-000938,157811,magnetite,target_mineral,ti_bearing_negative,0.565755,false,target_mineral__as__ti_bearing_negative,DG-c1f73d80cd03,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p157811_144_raw.jpg
VTM-000951,1663506,magnetite,target_mineral,ti_bearing_negative,0.571723,false,target_mineral__as__ti_bearing_negative,DG-2a123dcd3038,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p1663506_701_raw.jpg
VTM-000955,167256,magnetite,target_mineral,metallic_hard_negative,0.883583,false,target_mineral__as__metallic_hard_negative,DG-7d3a98f1e72a,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p167256_332_raw.jpg
VTM-000986,192721,magnetite,target_mineral,gangue_negative,0.839034,false,target_mineral__as__gangue_negative,DG-1896fc46a326,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p192721_178_raw.jpg
VTM-001001,207155,magnetite,target_mineral,ti_bearing_negative,0.902307,false,target_mineral__as__ti_bearing_negative,DG-27608015d71b,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p207155_157_raw.jpg
VTM-001006,212957,magnetite,target_mineral,ti_bearing_negative,0.641085,false,target_mineral__as__ti_bearing_negative,DG-667908559ec7,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p212957_928_raw.jpg
VTM-001013,224473,magnetite,target_mineral,gangue_negative,0.486578,false,target_mineral__as__gangue_negative,DG-25c6ebca1f79,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p224473_284_raw.jpg
VTM-001014,225188,magnetite,target_mineral,metallic_hard_negative,0.419909,false,target_mineral__as__metallic_hard_negative,DG-667c44301a4e,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p225188_1279_raw.jpg
VTM-001050,253532,magnetite,target_mineral,gangue_negative,0.541009,false,target_mineral__as__gangue_negative,DG-787ac9c41959,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p253532_181_raw.jpg
VTM-001053,257955,magnetite,target_mineral,ti_bearing_negative,0.641922,false,target_mineral__as__ti_bearing_negative,DG-750f5d0fbed9,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p257955_561_raw.jpg
VTM-001065,271295,magnetite,target_mineral,ti_bearing_negative,0.408877,false,target_mineral__as__ti_bearing_negative,DG-6393b0999c7f,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p271295_567_raw.jpg
VTM-001072,275601,magnetite,target_mineral,metallic_hard_negative,0.571450,false,target_mineral__as__metallic_hard_negative,DG-03cebc55504e,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p275601_142_raw.jpg
VTM-001119,316353,magnetite,target_mineral,gangue_negative,0.500458,false,target_mineral__as__gangue_negative,DG-a357023c9e4e,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p316353_714_raw.jpg
VTM-001129,330392,magnetite,target_mineral,metallic_hard_negative,0.804636,false,target_mineral__as__metallic_hard_negative,DG-fe2618c191cd,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p330392_544_raw.jpg
VTM-001146,346606,magnetite,target_mineral,ti_bearing_negative,0.745786,false,target_mineral__as__ti_bearing_negative,DG-54169e174bc5,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p346606_704_raw.jpg
VTM-001167,359278,magnetite,target_mineral,ti_bearing_negative,0.795578,false,target_mineral__as__ti_bearing_negative,DG-7f9bd8a744c3,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p359278_1281_raw.jpg
VTM-001196,390544,magnetite,target_mineral,ti_bearing_negative,0.660857,false,target_mineral__as__ti_bearing_negative,DG-77136c1a78af,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p390544_180_raw.jpg
VTM-001222,415467,magnetite,target_mineral,metallic_hard_negative,0.514929,false,target_mineral__as__metallic_hard_negative,DG-13596ba772d9,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p415467_1284_raw.jpg
VTM-001245,454107,magnetite,target_mineral,ti_bearing_negative,0.530188,false,target_mineral__as__ti_bearing_negative,DG-e9b769615b80,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p454107_713_raw.jpg
VTM-001282,500244,magnetite,target_mineral,metallic_hard_negative,0.480549,false,target_mineral__as__metallic_hard_negative,DG-12a1b3fc76a3,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p500244_709_raw.jpg
VTM-001288,508452,magnetite,target_mineral,ti_bearing_negative,0.907088,false,target_mineral__as__ti_bearing_negative,DG-337282447e9f,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p508452_455_raw.jpg
VTM-001299,518519,magnetite,target_mineral,gangue_negative,0.673760,false,target_mineral__as__gangue_negative,DG-d8a423cdb82b,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p518519_198_raw.jpg
VTM-001301,520066,magnetite,target_mineral,gangue_negative,0.426634,false,target_mineral__as__gangue_negative,DG-80aa1d1eedda,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p520066_890_raw.jpg
VTM-001303,521150,magnetite,target_mineral,gangue_negative,0.871824,false,target_mineral__as__gangue_negative,DG-db040277a56e,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p521150_169_raw.jpg
VTM-001449,688265,magnetite,target_mineral,ti_bearing_negative,0.569027,false,target_mineral__as__ti_bearing_negative,DG-03af000b3c50,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p688265_1266_raw.jpg
VTM-001552,812852,magnetite,target_mineral,metallic_hard_negative,0.625523,false,target_mineral__as__metallic_hard_negative,DG-972e8385e9ae,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p812852_1060_raw.jpg
VTM-001568,838439,magnetite,target_mineral,ti_bearing_negative,0.609992,false,target_mineral__as__ti_bearing_negative,DG-725b96f47bf5,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p838439_1267_raw.jpg
VTM-001574,854311,magnetite,target_mineral,ti_bearing_negative,0.851875,false,target_mineral__as__ti_bearing_negative,DG-ae33164e67e6,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p854311_792_raw.jpg
VTM-001622,886113,magnetite,target_mineral,ti_bearing_negative,0.471068,false,target_mineral__as__ti_bearing_negative,DG-1982c4714901,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p886113_644_raw.jpg
VTM-001664,962673,magnetite,target_mineral,ti_bearing_negative,0.510272,false,target_mineral__as__ti_bearing_negative,DG-4742712dff64,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p962673_535_raw.jpg
VTM-001668,966906,magnetite,target_mineral,metallic_hard_negative,0.799460,false,target_mineral__as__metallic_hard_negative,DG-391ca5b60e2e,数据集\mindat_manual_positive_v1\raw_positive\magnetite_proxy\magnetite_mindat_p966906_538_raw.jpg
VTM-001712,7356,calcite,gangue_negative,ti_bearing_negative,0.660195,false,gangue_negative__as__ti_bearing_negative,DG-c15494f533cc,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p007356_page1_023_raw.jpg
VTM-001787,75725,calcite,gangue_negative,ti_bearing_negative,0.620873,false,gangue_negative__as__ti_bearing_negative,DG-541b1ebaceba,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p075725_page1_074_raw.jpg
VTM-001812,91413,calcite,gangue_negative,ti_bearing_negative,0.604291,false,gangue_negative__as__ti_bearing_negative,DG-b1ad06fa4d29,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p091413_page1_007_raw.jpg
VTM-001980,476254,calcite,gangue_negative,target_mineral,0.925285,false,gangue_negative__as__target_mineral,DG-3ec6a9b89a8c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p476254_page6_056_raw.jpg
VTM-002035,703994,calcite,gangue_negative,ti_bearing_negative,0.510906,false,gangue_negative__as__ti_bearing_negative,DG-f9a86f4992d5,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p703994_page6_053_raw.jpg
VTM-002041,812483,calcite,gangue_negative,ti_bearing_negative,0.568115,false,gangue_negative__as__ti_bearing_negative,DG-2b95d37cdbac,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p812483_page2_001_raw.jpg
VTM-002045,15038,feldspar,gangue_negative,target_mineral,0.721836,false,gangue_negative__as__target_mineral,DG-a411047b0d5e,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p015038_page5_022_raw.jpg
VTM-002054,29165,feldspar,gangue_negative,metallic_hard_negative,0.716708,false,gangue_negative__as__metallic_hard_negative,DG-a16d935f0838,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p029165_page1_010_raw.jpg
VTM-002089,81558,feldspar,gangue_negative,ti_bearing_negative,0.622729,false,gangue_negative__as__ti_bearing_negative,DG-f7672d1516db,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p081558_page1_045_raw.jpg
VTM-002118,1258952,feldspar,gangue_negative,ti_bearing_negative,0.639259,false,gangue_negative__as__ti_bearing_negative,DG-295848eab4a1,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p1258952_page6_013_raw.jpg
VTM-002126,1405068,feldspar,gangue_negative,metallic_hard_negative,0.775380,false,gangue_negative__as__metallic_hard_negative,DG-2a7e8ec101c6,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p1405068_page4_032_raw.jpg
VTM-002163,1655109,feldspar,gangue_negative,ti_bearing_negative,0.758096,false,gangue_negative__as__ti_bearing_negative,DG-22344461dbb5,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p1655109_page4_035_raw.jpg
VTM-002225,284342,feldspar,gangue_negative,target_mineral,0.930845,false,gangue_negative__as__target_mineral,DG-0daca63bbd1a,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p284342_page6_022_raw.jpg
VTM-002234,318543,feldspar,gangue_negative,ti_bearing_negative,0.604764,false,gangue_negative__as__ti_bearing_negative,DG-18de40885822,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p318543_page6_005_raw.jpg
VTM-002245,348846,feldspar,gangue_negative,metallic_hard_negative,0.410775,false,gangue_negative__as__metallic_hard_negative,DG-2bc20953fe0d,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p348846_page6_039_raw.jpg
VTM-002255,380283,feldspar,gangue_negative,ti_bearing_negative,0.512422,false,gangue_negative__as__ti_bearing_negative,DG-659ecd5d0ee4,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p380283_page5_033_raw.jpg
VTM-002295,558131,feldspar,gangue_negative,ti_bearing_negative,0.608067,false,gangue_negative__as__ti_bearing_negative,DG-df99ce90452f,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p558131_page3_023_raw.jpg
VTM-002396,41420,fluorapatite,gangue_negative,ti_bearing_negative,0.623918,false,gangue_negative__as__ti_bearing_negative,DG-d5803d09663f,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p041420_page1_022_raw.jpg
VTM-002421,63371,fluorapatite,gangue_negative,metallic_hard_negative,0.644719,false,gangue_negative__as__metallic_hard_negative,DG-aa28c31bc8ed,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p063371_page1_059_raw.jpg
VTM-002423,64619,fluorapatite,gangue_negative,ti_bearing_negative,0.523080,false,gangue_negative__as__ti_bearing_negative,DG-10af8db188f5,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p064619_page9_011_raw.jpg
VTM-002471,110961,fluorapatite,gangue_negative,metallic_hard_negative,0.463157,false,gangue_negative__as__metallic_hard_negative,DG-11b8d5d9b267,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p110961_page4_045_raw.jpg
VTM-002472,1115052,fluorapatite,gangue_negative,ti_bearing_negative,0.911111,false,gangue_negative__as__ti_bearing_negative,DG-92beb82958cd,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p1115052_page7_008_raw.jpg
VTM-002542,1322844,fluorapatite,gangue_negative,metallic_hard_negative,0.490091,false,gangue_negative__as__metallic_hard_negative,DG-23006691523f,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p1322844_page4_006_raw.jpg
VTM-002587,157256,fluorapatite,gangue_negative,ti_bearing_negative,0.546676,false,gangue_negative__as__ti_bearing_negative,DG-1b7ea6b28770,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p157256_page4_026_raw.jpg
VTM-002609,1701569,fluorapatite,gangue_negative,target_mineral,0.617626,false,gangue_negative__as__target_mineral,DG-612f23dc2eb7,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p1701569_page3_053_raw.jpg
VTM-002616,177182,fluorapatite,gangue_negative,target_mineral,0.823416,false,gangue_negative__as__target_mineral,DG-6874f6c0eb2c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p177182_page9_073_raw.jpg
VTM-002619,181682,fluorapatite,gangue_negative,ti_bearing_negative,0.377583,false,gangue_negative__as__ti_bearing_negative,DG-5f83fae5d38b,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p181682_page8_056_raw.jpg
VTM-002658,264132,fluorapatite,gangue_negative,target_mineral,0.586268,false,gangue_negative__as__target_mineral,DG-5b3b867ba618,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p264132_page8_055_raw.jpg
VTM-002689,324122,fluorapatite,gangue_negative,ti_bearing_negative,0.703965,false,gangue_negative__as__ti_bearing_negative,DG-ae3f659b5e14,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p324122_page7_006_raw.jpg
VTM-002720,377895,fluorapatite,gangue_negative,target_mineral,0.390323,false,gangue_negative__as__target_mineral,DG-67d2564f4c10,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p377895_page3_011_raw.jpg
VTM-002856,723169,fluorapatite,gangue_negative,ti_bearing_negative,0.557053,false,gangue_negative__as__ti_bearing_negative,DG-6e6a8bc957ab,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p723169_page2_061_raw.jpg
VTM-002864,755623,fluorapatite,gangue_negative,metallic_hard_negative,0.543701,false,gangue_negative__as__metallic_hard_negative,DG-4cc9d3a3d398,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p755623_page3_033_raw.jpg
VTM-002875,856117,fluorapatite,gangue_negative,target_mineral,0.542425,false,gangue_negative__as__target_mineral,DG-60c93a68d392,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p856117_page3_046_raw.jpg
VTM-002915,44672,pyroxene,gangue_negative,ti_bearing_negative,0.463594,false,gangue_negative__as__ti_bearing_negative,DG-f5ac58c82a76,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p044672_page1_049_raw.jpg
VTM-002937,59528,pyroxene,gangue_negative,ti_bearing_negative,0.677239,false,gangue_negative__as__ti_bearing_negative,DG-d243ff2a0d18,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p059528_page1_031_raw.jpg
VTM-002955,74542,pyroxene,gangue_negative,ti_bearing_negative,0.883784,false,gangue_negative__as__ti_bearing_negative,DG-a1f1bb2780b1,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p074542_page1_022_raw.jpg
VTM-002997,115218,pyroxene,gangue_negative,ti_bearing_negative,0.572703,false,gangue_negative__as__ti_bearing_negative,DG-427de1fe7f59,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p115218_page1_073_raw.jpg
VTM-003008,1196515,pyroxene,gangue_negative,target_mineral,0.875141,false,gangue_negative__as__target_mineral,DG-1dac09c0013f,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p1196515_page4_005_raw.jpg
