image_id,mindat_photo_id,mineral_label,true_label,predicted_label,confidence,is_correct,error_pair,split_group_id,image_path
VTM-001894,147795,calcite,gangue_negative,ti_bearing_negative,0.593981,false,gangue_negative__as__ti_bearing_negative,DG-10a9a20390cd,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p147795_page9_073_raw.jpg
VTM-001974,469271,calcite,gangue_negative,metallic_hard_negative,0.908210,false,gangue_negative__as__metallic_hard_negative,DG-d6bad3d84d2f,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p469271_page6_024_raw.jpg
VTM-001980,476254,calcite,gangue_negative,target_mineral,0.788115,false,gangue_negative__as__target_mineral,DG-3ec6a9b89a8c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p476254_page6_056_raw.jpg
VTM-002035,703994,calcite,gangue_negative,ti_bearing_negative,0.624770,false,gangue_negative__as__ti_bearing_negative,DG-f9a86f4992d5,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\calcite\calcite_mindat_p703994_page6_053_raw.jpg
VTM-002045,15038,feldspar,gangue_negative,target_mineral,0.931598,false,gangue_negative__as__target_mineral,DG-a411047b0d5e,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p015038_page5_022_raw.jpg
VTM-002054,29165,feldspar,gangue_negative,metallic_hard_negative,0.465218,false,gangue_negative__as__metallic_hard_negative,DG-a16d935f0838,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p029165_page1_010_raw.jpg
VTM-002089,81558,feldspar,gangue_negative,ti_bearing_negative,0.593028,false,gangue_negative__as__ti_bearing_negative,DG-f7672d1516db,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p081558_page1_045_raw.jpg
VTM-002129,141269,feldspar,gangue_negative,ti_bearing_negative,0.683677,false,gangue_negative__as__ti_bearing_negative,DG-11a86fa5f961,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p141269_page5_008_raw.jpg
VTM-002163,1655109,feldspar,gangue_negative,ti_bearing_negative,0.822883,false,gangue_negative__as__ti_bearing_negative,DG-22344461dbb5,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p1655109_page4_035_raw.jpg
VTM-002225,284342,feldspar,gangue_negative,metallic_hard_negative,0.948099,false,gangue_negative__as__metallic_hard_negative,DG-0daca63bbd1a,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p284342_page6_022_raw.jpg
VTM-002245,348846,feldspar,gangue_negative,ti_bearing_negative,0.384729,false,gangue_negative__as__ti_bearing_negative,DG-2bc20953fe0d,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\feldspar\feldspar_mindat_p348846_page6_039_raw.jpg
VTM-002421,63371,fluorapatite,gangue_negative,metallic_hard_negative,0.687273,false,gangue_negative__as__metallic_hard_negative,DG-aa28c31bc8ed,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p063371_page1_059_raw.jpg
VTM-002471,110961,fluorapatite,gangue_negative,ti_bearing_negative,0.516067,false,gangue_negative__as__ti_bearing_negative,DG-11b8d5d9b267,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p110961_page4_045_raw.jpg
VTM-002541,1322839,fluorapatite,gangue_negative,target_mineral,0.564602,false,gangue_negative__as__target_mineral,DG-55ebe2b18708,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p1322839_page4_003_raw.jpg
VTM-002600,1600469,fluorapatite,gangue_negative,ti_bearing_negative,0.573741,false,gangue_negative__as__ti_bearing_negative,DG-2abba89a2814,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p1600469_page3_073_raw.jpg
VTM-002609,1701569,fluorapatite,gangue_negative,metallic_hard_negative,0.646917,false,gangue_negative__as__metallic_hard_negative,DG-612f23dc2eb7,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p1701569_page3_053_raw.jpg
VTM-002616,177182,fluorapatite,gangue_negative,target_mineral,0.759262,false,gangue_negative__as__target_mineral,DG-6874f6c0eb2c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p177182_page9_073_raw.jpg
VTM-002619,181682,fluorapatite,gangue_negative,metallic_hard_negative,0.571049,false,gangue_negative__as__metallic_hard_negative,DG-5f83fae5d38b,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p181682_page8_056_raw.jpg
VTM-002658,264132,fluorapatite,gangue_negative,target_mineral,0.648784,false,gangue_negative__as__target_mineral,DG-5b3b867ba618,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p264132_page8_055_raw.jpg
VTM-002737,406260,fluorapatite,gangue_negative,ti_bearing_negative,0.802285,false,gangue_negative__as__ti_bearing_negative,DG-259aa440d148,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p406260_page8_065_raw.jpg
VTM-002774,478223,fluorapatite,gangue_negative,ti_bearing_negative,0.446944,false,gangue_negative__as__ti_bearing_negative,DG-098ad45faea0,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p478223_page9_072_raw.jpg
VTM-002864,755623,fluorapatite,gangue_negative,metallic_hard_negative,0.588296,false,gangue_negative__as__metallic_hard_negative,DG-4cc9d3a3d398,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p755623_page3_033_raw.jpg
VTM-002875,856117,fluorapatite,gangue_negative,target_mineral,0.864141,false,gangue_negative__as__target_mineral,DG-60c93a68d392,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\fluorapatite\fluorapatite_mindat_p856117_page3_046_raw.jpg
VTM-002955,74542,pyroxene,gangue_negative,ti_bearing_negative,0.977719,false,gangue_negative__as__ti_bearing_negative,DG-a1f1bb2780b1,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p074542_page1_022_raw.jpg
VTM-002973,95082,pyroxene,gangue_negative,ti_bearing_negative,0.650266,false,gangue_negative__as__ti_bearing_negative,DG-50f0a4681bb3,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p095082_page1_001_raw.jpg
VTM-002997,115218,pyroxene,gangue_negative,ti_bearing_negative,0.590259,false,gangue_negative__as__ti_bearing_negative,DG-427de1fe7f59,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p115218_page1_073_raw.jpg
VTM-003008,1196515,pyroxene,gangue_negative,target_mineral,0.743557,false,gangue_negative__as__target_mineral,DG-1dac09c0013f,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p1196515_page4_005_raw.jpg
VTM-003024,132530,pyroxene,gangue_negative,ti_bearing_negative,0.775884,false,gangue_negative__as__ti_bearing_negative,DG-8b5434f20880,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p132530_page6_015_raw.jpg
VTM-003043,142803,pyroxene,gangue_negative,ti_bearing_negative,0.633756,false,gangue_negative__as__ti_bearing_negative,DG-052b0d3da9ed,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p142803_page1_003_raw.jpg
VTM-003059,1570280,pyroxene,gangue_negative,ti_bearing_negative,0.671076,false,gangue_negative__as__ti_bearing_negative,DG-9cda6d2dd186,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p1570280_page6_050_raw.jpg
VTM-003066,157948,pyroxene,gangue_negative,ti_bearing_negative,0.516278,false,gangue_negative__as__ti_bearing_negative,DG-98a82ca8d635,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p157948_page1_071_raw.jpg
VTM-003087,1684254,pyroxene,gangue_negative,target_mineral,0.489714,false,gangue_negative__as__target_mineral,DG-49e323b10706,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p1684254_page11_001_raw.jpg
VTM-003140,238109,pyroxene,gangue_negative,metallic_hard_negative,0.923052,false,gangue_negative__as__metallic_hard_negative,DG-5e075b369ca7,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p238109_page1_066_raw.jpg
VTM-003148,252169,pyroxene,gangue_negative,ti_bearing_negative,0.812428,false,gangue_negative__as__ti_bearing_negative,DG-1ea8b182bbc8,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p252169_page1_032_raw.jpg
VTM-003176,351182,pyroxene,gangue_negative,target_mineral,0.406526,false,gangue_negative__as__target_mineral,DG-7e5695103279,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p351182_page10_019_raw.jpg
VTM-003233,480828,pyroxene,gangue_negative,ti_bearing_negative,0.580220,false,gangue_negative__as__ti_bearing_negative,DG-3e55478ea055,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p480828_page5_027_raw.jpg
VTM-003251,504339,pyroxene,gangue_negative,ti_bearing_negative,0.542362,false,gangue_negative__as__ti_bearing_negative,DG-85aa94456f85,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p504339_page6_008_raw.jpg
VTM-003289,535674,pyroxene,gangue_negative,ti_bearing_negative,0.669118,false,gangue_negative__as__ti_bearing_negative,DG-77df5f4dc9ad,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p535674_page7_054_raw.jpg
