image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split,experiment_subset
VTM-000259,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p653557_248_raw.jpg,ilmenite,target_mineral,0,653557,DG-348f786c580d,train,expert_fit
VTM-000266,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p672264_247_raw.jpg,ilmenite,target_mineral,0,672264,DG-6c6e0f3a903d,train,expert_fit
VTM-000288,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p737974_305_raw.jpg,ilmenite,target_mineral,0,737974,DG-3587dab97d70,train,expert_fit
VTM-000300,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p788056_217_raw.jpg,ilmenite,target_mineral,0,788056,DG-9fa8ee676d8e,train,expert_fit
VTM-000304,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p796184_156_raw.jpg,ilmenite,target_mineral,0,796184,DG-edde79bcdad4,train,expert_fit
VTM-000306,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p797650_085_raw.jpg,ilmenite,target_mineral,0,797650,DG-870b4e8c4b66,train,expert_fit
VTM-000321,raw_positive/ilmenite_ti_mineral/ilmenite_mindat_p897666_079_raw.jpg,ilmenite,target_mineral,0,897666,DG-6c6ae20368bf,train,expert_fit
VTM-000346,raw_positive/magnetite_proxy/magnetite_mindat_p003448_1230_raw.jpg,magnetite,target_mineral,0,3448,DG-876052eaaf61,train,expert_fit
VTM-000386,raw_positive/magnetite_proxy/magnetite_mindat_p026571_553_raw.jpg,magnetite,target_mineral,0,26571,DG-91f72814cd8f,train,expert_fit
VTM-000387,raw_positive/magnetite_proxy/magnetite_mindat_p027086_1340_raw.jpg,magnetite,target_mineral,0,27086,DG-5041ac9db730,train,expert_fit
VTM-000391,raw_positive/magnetite_proxy/magnetite_mindat_p031273_962_raw.jpg,magnetite,target_mineral,0,31273,DG-27088166b111,train,expert_fit
VTM-000407,raw_positive/magnetite_proxy/magnetite_mindat_p040458_065_raw.jpg,magnetite,target_mineral,0,40458,DG-b34933b09131,train,expert_fit
VTM-000423,raw_positive/magnetite_proxy/magnetite_mindat_p045321_421_raw.jpg,magnetite,target_mineral,0,45321,DG-d6a4196115d8,train,expert_fit
VTM-000442,raw_positive/magnetite_proxy/magnetite_mindat_p055407_006_raw.jpg,magnetite,target_mineral,0,55407,DG-7331416cea59,train,expert_fit
VTM-000468,raw_positive/magnetite_proxy/magnetite_mindat_p073212_1020_raw.jpg,magnetite,target_mineral,0,73212,DG-106aa7dc4b8b,train,expert_fit
VTM-000476,raw_positive/magnetite_proxy/magnetite_mindat_p074546_384_raw.jpg,magnetite,target_mineral,0,74546,DG-59d980326e53,train,expert_fit
VTM-000502,raw_positive/magnetite_proxy/magnetite_mindat_p095715_804_raw.jpg,magnetite,target_mineral,0,95715,DG-798518079cf8,train,expert_fit
VTM-000508,raw_positive/magnetite_proxy/magnetite_mindat_p097256_560_raw.jpg,magnetite,target_mineral,0,97256,DG-2db55b805efd,train,expert_fit
VTM-000512,raw_positive/magnetite_proxy/magnetite_mindat_p097405_281_raw.jpg,magnetite,target_mineral,0,97405,DG-629e0d098a8e,train,expert_fit
VTM-000521,raw_positive/magnetite_proxy/magnetite_mindat_p099329_1085_raw.jpg,magnetite,target_mineral,0,99329,DG-a364591e5a94,train,expert_fit
VTM-000526,raw_positive/magnetite_proxy/magnetite_mindat_p1010154_407_raw.jpg,magnetite,target_mineral,0,1010154,DG-0e1dac20bf87,train,expert_fit
VTM-000529,raw_positive/magnetite_proxy/magnetite_mindat_p101298_331_raw.jpg,magnetite,target_mineral,0,101298,DG-aac951887630,train,expert_fit
VTM-000544,raw_positive/magnetite_proxy/magnetite_mindat_p1034596_638_raw.jpg,magnetite,target_mineral,0,1034596,DG-8b5c29f84b3e,train,expert_fit
VTM-000549,raw_positive/magnetite_proxy/magnetite_mindat_p1040903_952_raw.jpg,magnetite,target_mineral,0,1040903,DG-ecd00147484f,train,expert_fit
VTM-000554,raw_positive/magnetite_proxy/magnetite_mindat_p1048337_829_raw.jpg,magnetite,target_mineral,0,1048337,DG-d69aeb666d37,train,expert_fit
VTM-000568,raw_positive/magnetite_proxy/magnetite_mindat_p1058943_1298_raw.jpg,magnetite,target_mineral,0,1058943,DG-23a16a9b5450,train,expert_fit
VTM-000571,raw_positive/magnetite_proxy/magnetite_mindat_p1060637_1268_raw.jpg,magnetite,target_mineral,0,1060637,DG-badeafbc76d2,train,expert_fit
VTM-000576,raw_positive/magnetite_proxy/magnetite_mindat_p1072086_657_raw.jpg,magnetite,target_mineral,0,1072086,DG-3ee9897d28ac,train,expert_fit
VTM-000591,raw_positive/magnetite_proxy/magnetite_mindat_p110595_333_raw.jpg,magnetite,target_mineral,0,110595,DG-1cdb016d90ca,train,expert_fit
VTM-000610,raw_positive/magnetite_proxy/magnetite_mindat_p1121619_432_raw.jpg,magnetite,target_mineral,0,1121619,DG-00fde2871d4b,train,expert_fit
VTM-000627,raw_positive/magnetite_proxy/magnetite_mindat_p1147001_1223_raw.jpg,magnetite,target_mineral,0,1147001,DG-915428cedd5a,train,expert_fit
VTM-000635,raw_positive/magnetite_proxy/magnetite_mindat_p1156930_754_raw.jpg,magnetite,target_mineral,0,1156930,DG-0a7197b1c473,train,expert_fit
VTM-000637,raw_positive/magnetite_proxy/magnetite_mindat_p1160941_118_raw.jpg,magnetite,target_mineral,0,1160941,DG-9632525a2dbe,train,expert_fit
VTM-000645,raw_positive/magnetite_proxy/magnetite_mindat_p1166874_585_raw.jpg,magnetite,target_mineral,0,1166874,DG-1e092660f768,train,expert_fit
VTM-000646,raw_positive/magnetite_proxy/magnetite_mindat_p1167368_675_raw.jpg,magnetite,target_mineral,0,1167368,DG-71448f2bc871,train,expert_fit
VTM-000673,raw_positive/magnetite_proxy/magnetite_mindat_p1197056_1261_raw.jpg,magnetite,target_mineral,0,1197056,DG-c2c603b9e3a0,train,expert_fit
VTM-000675,raw_positive/magnetite_proxy/magnetite_mindat_p1200392_725_raw.jpg,magnetite,target_mineral,0,1200392,DG-a74f36131fe6,train,expert_fit
VTM-000683,raw_positive/magnetite_proxy/magnetite_mindat_p1209357_921_raw.jpg,magnetite,target_mineral,0,1209357,DG-3cb662723d66,train,expert_fit
VTM-000686,raw_positive/magnetite_proxy/magnetite_mindat_p1210292_650_raw.jpg,magnetite,target_mineral,0,1210292,DG-19225ef14261,train,expert_fit
VTM-000691,raw_positive/magnetite_proxy/magnetite_mindat_p1216989_589_raw.jpg,magnetite,target_mineral,0,1216989,DG-9ddb0bea1139,train,expert_fit
VTM-000699,raw_positive/magnetite_proxy/magnetite_mindat_p1220105_688_raw.jpg,magnetite,target_mineral,0,1220105,DG-d6ab0dc0699c,train,expert_fit
VTM-000711,raw_positive/magnetite_proxy/magnetite_mindat_p1240912_351_raw.jpg,magnetite,target_mineral,0,1240912,DG-94a4562acff5,train,expert_fit
VTM-000717,raw_positive/magnetite_proxy/magnetite_mindat_p1261545_680_raw.jpg,magnetite,target_mineral,0,1261545,DG-2b2907dc1360,train,expert_fit
VTM-000733,raw_positive/magnetite_proxy/magnetite_mindat_p1300101_107_raw.jpg,magnetite,target_mineral,0,1300101,DG-2e91c819e226,train,expert_fit
VTM-000738,raw_positive/magnetite_proxy/magnetite_mindat_p1303012_726_raw.jpg,magnetite,target_mineral,0,1303012,DG-acfec52406c0,train,expert_fit
VTM-000749,raw_positive/magnetite_proxy/magnetite_mindat_p1323569_1295_raw.jpg,magnetite,target_mineral,0,1323569,DG-9d6f8b7cd056,train,expert_fit
VTM-000753,raw_positive/magnetite_proxy/magnetite_mindat_p1325763_1112_raw.jpg,magnetite,target_mineral,0,1325763,DG-7598f8d56a09,train,expert_fit
VTM-000754,raw_positive/magnetite_proxy/magnetite_mindat_p1326329_551_raw.jpg,magnetite,target_mineral,0,1326329,DG-a5308d80eb1e,train,expert_fit
VTM-000768,raw_positive/magnetite_proxy/magnetite_mindat_p133096_376_raw.jpg,magnetite,target_mineral,0,133096,DG-cda73f14469e,train,expert_fit
VTM-000778,raw_positive/magnetite_proxy/magnetite_mindat_p1335719_910_raw.jpg,magnetite,target_mineral,0,1335719,DG-513d8ddf7dcf,train,expert_fit
VTM-000780,raw_positive/magnetite_proxy/magnetite_mindat_p1338541_1221_raw.jpg,magnetite,target_mineral,0,1338541,DG-a79c8336c383,train,expert_fit
VTM-000787,raw_positive/magnetite_proxy/magnetite_mindat_p1349670_945_raw.jpg,magnetite,target_mineral,0,1349670,DG-c6f678882da1,train,expert_fit
VTM-000792,raw_positive/magnetite_proxy/magnetite_mindat_p1356289_1072_raw.jpg,magnetite,target_mineral,0,1356289,DG-b2d688332ed1,train,expert_fit
VTM-000795,raw_positive/magnetite_proxy/magnetite_mindat_p135941_267_raw.jpg,magnetite,target_mineral,0,135941,DG-47a44768c3c9,train,expert_fit
VTM-000818,raw_positive/magnetite_proxy/magnetite_mindat_p1378980_1134_raw.jpg,magnetite,target_mineral,0,1378980,DG-718a7afb3e49,train,expert_fit
VTM-000823,raw_positive/magnetite_proxy/magnetite_mindat_p1381221_895_raw.jpg,magnetite,target_mineral,0,1381221,DG-6a5974d3226f,train,expert_fit
VTM-000835,raw_positive/magnetite_proxy/magnetite_mindat_p1386183_1218_raw.jpg,magnetite,target_mineral,0,1386183,DG-fe366f967f82,train,expert_fit
VTM-000842,raw_positive/magnetite_proxy/magnetite_mindat_p1399728_1219_raw.jpg,magnetite,target_mineral,0,1399728,DG-c74887b4285c,train,expert_fit
VTM-000869,raw_positive/magnetite_proxy/magnetite_mindat_p143176_1016_raw.jpg,magnetite,target_mineral,0,143176,DG-7175b98d96bc,train,expert_fit
VTM-000876,raw_positive/magnetite_proxy/magnetite_mindat_p1440727_1138_raw.jpg,magnetite,target_mineral,0,1440727,DG-1f9b1f9113dd,train,expert_fit
VTM-000879,raw_positive/magnetite_proxy/magnetite_mindat_p145611_1024_raw.jpg,magnetite,target_mineral,0,145611,DG-3d7eadac6d8d,train,expert_fit
VTM-000893,raw_positive/magnetite_proxy/magnetite_mindat_p1482220_353_raw.jpg,magnetite,target_mineral,0,1482220,DG-dfe6d03394c5,train,expert_fit
VTM-000909,raw_positive/magnetite_proxy/magnetite_mindat_p1500417_1109_raw.jpg,magnetite,target_mineral,0,1500417,DG-20ed5b8b820c,train,expert_fit
VTM-000910,raw_positive/magnetite_proxy/magnetite_mindat_p150581_854_raw.jpg,magnetite,target_mineral,0,150581,DG-a56372500be0,train,expert_fit
VTM-000927,raw_positive/magnetite_proxy/magnetite_mindat_p155328_470_raw.jpg,magnetite,target_mineral,0,155328,DG-2d91e78bf98a,train,expert_fit
VTM-000932,raw_positive/magnetite_proxy/magnetite_mindat_p1569503_1237_raw.jpg,magnetite,target_mineral,0,1569503,DG-3f110e162673,train,expert_fit
VTM-000943,raw_positive/magnetite_proxy/magnetite_mindat_p162169_029_raw.jpg,magnetite,target_mineral,0,162169,DG-fa80e1516072,train,expert_fit
VTM-000965,raw_positive/magnetite_proxy/magnetite_mindat_p1726970_622_raw.jpg,magnetite,target_mineral,0,1726970,DG-40f5d74273eb,train,expert_fit
VTM-000968,raw_positive/magnetite_proxy/magnetite_mindat_p175989_371_raw.jpg,magnetite,target_mineral,0,175989,DG-4504ea2bbae4,train,expert_fit
VTM-000972,raw_positive/magnetite_proxy/magnetite_mindat_p177637_177_raw.jpg,magnetite,target_mineral,0,177637,DG-d46fe4ce2bc4,train,expert_fit
VTM-000981,raw_positive/magnetite_proxy/magnetite_mindat_p183640_179_raw.jpg,magnetite,target_mineral,0,183640,DG-7618d529f7f5,train,expert_fit
VTM-000996,raw_positive/magnetite_proxy/magnetite_mindat_p199295_158_raw.jpg,magnetite,target_mineral,0,199295,DG-97181aeb27fc,train,expert_fit
VTM-000999,raw_positive/magnetite_proxy/magnetite_mindat_p204763_430_raw.jpg,magnetite,target_mineral,0,204763,DG-d9cb3882af34,train,expert_fit
VTM-001000,raw_positive/magnetite_proxy/magnetite_mindat_p206471_1336_raw.jpg,magnetite,target_mineral,0,206471,DG-3000ad73fa01,train,expert_fit
VTM-001004,raw_positive/magnetite_proxy/magnetite_mindat_p209371_484_raw.jpg,magnetite,target_mineral,0,209371,DG-e1959575f8dd,train,expert_fit
VTM-001009,raw_positive/magnetite_proxy/magnetite_mindat_p217481_070_raw.jpg,magnetite,target_mineral,0,217481,DG-3a6609277b62,train,expert_fit
VTM-001021,raw_positive/magnetite_proxy/magnetite_mindat_p232065_148_raw.jpg,magnetite,target_mineral,0,232065,DG-5aa237ea1fa2,train,expert_fit
VTM-001023,raw_positive/magnetite_proxy/magnetite_mindat_p234406_445_raw.jpg,magnetite,target_mineral,0,234406,DG-6cbfbc274c66,train,expert_fit
VTM-001027,raw_positive/magnetite_proxy/magnetite_mindat_p238374_168_raw.jpg,magnetite,target_mineral,0,238374,DG-86b4eadd331c,train,expert_fit
VTM-001029,raw_positive/magnetite_proxy/magnetite_mindat_p240606_968_raw.jpg,magnetite,target_mineral,0,240606,DG-9033b8dfa588,train,expert_fit
VTM-001032,raw_positive/magnetite_proxy/magnetite_mindat_p242868_1084_raw.jpg,magnetite,target_mineral,0,242868,DG-e8a4e7f08a76,train,expert_fit
VTM-001049,raw_positive/magnetite_proxy/magnetite_mindat_p253531_136_raw.jpg,magnetite,target_mineral,0,253531,DG-fd9699cff34d,train,expert_fit
VTM-001051,raw_positive/magnetite_proxy/magnetite_mindat_p255908_1007_raw.jpg,magnetite,target_mineral,0,255908,DG-9b6e3d836bda,train,expert_fit
VTM-001055,raw_positive/magnetite_proxy/magnetite_mindat_p261173_343_raw.jpg,magnetite,target_mineral,0,261173,DG-cc8a31d9a8d1,train,expert_fit
VTM-001069,raw_positive/magnetite_proxy/magnetite_mindat_p274532_1175_raw.jpg,magnetite,target_mineral,0,274532,DG-062abef62047,train,expert_fit
VTM-001075,raw_positive/magnetite_proxy/magnetite_mindat_p277434_698_raw.jpg,magnetite,target_mineral,0,277434,DG-b84a61ad978e,train,expert_fit
VTM-001081,raw_positive/magnetite_proxy/magnetite_mindat_p285888_693_raw.jpg,magnetite,target_mineral,0,285888,DG-4f93b5615506,train,expert_fit
VTM-001082,raw_positive/magnetite_proxy/magnetite_mindat_p287270_1037_raw.jpg,magnetite,target_mineral,0,287270,DG-2fe97bbf8b69,train,expert_fit
VTM-001088,raw_positive/magnetite_proxy/magnetite_mindat_p289205_856_raw.jpg,magnetite,target_mineral,0,289205,DG-911b44d80283,train,expert_fit
VTM-001091,raw_positive/magnetite_proxy/magnetite_mindat_p289904_102_raw.jpg,magnetite,target_mineral,0,289904,DG-563bc2aa7361,train,expert_fit
VTM-001093,raw_positive/magnetite_proxy/magnetite_mindat_p290143_970_raw.jpg,magnetite,target_mineral,0,290143,DG-4ef76170e059,train,expert_fit
VTM-001100,raw_positive/magnetite_proxy/magnetite_mindat_p301533_758_raw.jpg,magnetite,target_mineral,0,301533,DG-c70e89535782,train,expert_fit
VTM-001102,raw_positive/magnetite_proxy/magnetite_mindat_p302786_096_raw.jpg,magnetite,target_mineral,0,302786,DG-d106697a7181,train,expert_fit
VTM-001136,raw_positive/magnetite_proxy/magnetite_mindat_p335839_618_raw.jpg,magnetite,target_mineral,0,335839,DG-990af2f0ca17,train,expert_fit
VTM-001139,raw_positive/magnetite_proxy/magnetite_mindat_p338291_808_raw.jpg,magnetite,target_mineral,0,338291,DG-5519ad9648bd,train,expert_fit
VTM-001158,raw_positive/magnetite_proxy/magnetite_mindat_p356205_1193_raw.jpg,magnetite,target_mineral,0,356205,DG-1de4dc8fec97,train,expert_fit
VTM-001169,raw_positive/magnetite_proxy/magnetite_mindat_p363589_428_raw.jpg,magnetite,target_mineral,0,363589,DG-f7dd87750c37,train,expert_fit
VTM-001180,raw_positive/magnetite_proxy/magnetite_mindat_p376267_1290_raw.jpg,magnetite,target_mineral,0,376267,DG-6d1f18362f24,train,expert_fit
VTM-001182,raw_positive/magnetite_proxy/magnetite_mindat_p379406_888_raw.jpg,magnetite,target_mineral,0,379406,DG-f78cf8579796,train,expert_fit
VTM-001186,raw_positive/magnetite_proxy/magnetite_mindat_p381941_1166_raw.jpg,magnetite,target_mineral,0,381941,DG-c14145244dbe,train,expert_fit
VTM-001189,raw_positive/magnetite_proxy/magnetite_mindat_p384335_385_raw.jpg,magnetite,target_mineral,0,384335,DG-a7a68f3ca8e8,train,expert_fit
VTM-001225,raw_positive/magnetite_proxy/magnetite_mindat_p418090_820_raw.jpg,magnetite,target_mineral,0,418090,DG-41b2ce0dd60a,train,expert_fit
VTM-001248,raw_positive/magnetite_proxy/magnetite_mindat_p457276_824_raw.jpg,magnetite,target_mineral,0,457276,DG-54453e287950,train,expert_fit
VTM-001286,raw_positive/magnetite_proxy/magnetite_mindat_p505058_885_raw.jpg,magnetite,target_mineral,0,505058,DG-221639135ea1,train,expert_fit
VTM-001297,raw_positive/magnetite_proxy/magnetite_mindat_p516652_303_raw.jpg,magnetite,target_mineral,0,516652,DG-8c0c76db7f0b,train,expert_fit
VTM-001302,raw_positive/magnetite_proxy/magnetite_mindat_p520297_1032_raw.jpg,magnetite,target_mineral,0,520297,DG-20cb482c4341,train,expert_fit
VTM-001308,raw_positive/magnetite_proxy/magnetite_mindat_p524259_1093_raw.jpg,magnetite,target_mineral,0,524259,DG-092381139175,train,expert_fit
VTM-001312,raw_positive/magnetite_proxy/magnetite_mindat_p525780_1094_raw.jpg,magnetite,target_mineral,0,525780,DG-060ca0c5c72d,train,expert_fit
VTM-001315,raw_positive/magnetite_proxy/magnetite_mindat_p526555_992_raw.jpg,magnetite,target_mineral,0,526555,DG-d4eeab096a52,train,expert_fit
VTM-001337,raw_positive/magnetite_proxy/magnetite_mindat_p547613_547_raw.jpg,magnetite,target_mineral,0,547613,DG-1e7eab3d7eec,train,expert_fit
VTM-001345,raw_positive/magnetite_proxy/magnetite_mindat_p552793_1100_raw.jpg,magnetite,target_mineral,0,552793,DG-dc02ff5add68,train,expert_fit
VTM-001349,raw_positive/magnetite_proxy/magnetite_mindat_p559445_985_raw.jpg,magnetite,target_mineral,0,559445,DG-3419ff8591dc,train,expert_fit
VTM-001350,raw_positive/magnetite_proxy/magnetite_mindat_p560052_825_raw.jpg,magnetite,target_mineral,0,560052,DG-4e95768d3cd5,train,expert_fit
VTM-001364,raw_positive/magnetite_proxy/magnetite_mindat_p571607_325_raw.jpg,magnetite,target_mineral,0,571607,DG-2ba5b917d366,train,expert_fit
VTM-001378,raw_positive/magnetite_proxy/magnetite_mindat_p594367_241_raw.jpg,magnetite,target_mineral,0,594367,DG-28273d8c2e74,train,expert_fit
VTM-001387,raw_positive/magnetite_proxy/magnetite_mindat_p604433_280_raw.jpg,magnetite,target_mineral,0,604433,DG-fc913b00d54e,train,expert_fit
VTM-001392,raw_positive/magnetite_proxy/magnetite_mindat_p616889_493_raw.jpg,magnetite,target_mineral,0,616889,DG-f3cf499f9364,train,expert_fit
VTM-001405,raw_positive/magnetite_proxy/magnetite_mindat_p630618_748_raw.jpg,magnetite,target_mineral,0,630618,DG-44e03514a31f,train,expert_fit
VTM-001413,raw_positive/magnetite_proxy/magnetite_mindat_p641979_382_raw.jpg,magnetite,target_mineral,0,641979,DG-ab9ff321dd4f,train,expert_fit
VTM-001427,raw_positive/magnetite_proxy/magnetite_mindat_p658941_751_raw.jpg,magnetite,target_mineral,0,658941,DG-8e08059bd85d,train,expert_fit
VTM-001430,raw_positive/magnetite_proxy/magnetite_mindat_p660849_646_raw.jpg,magnetite,target_mineral,0,660849,DG-d46d32a2cefe,train,expert_fit
VTM-001434,raw_positive/magnetite_proxy/magnetite_mindat_p670215_240_raw.jpg,magnetite,target_mineral,0,670215,DG-14bdf3991e1b,train,expert_fit
VTM-001456,raw_positive/magnetite_proxy/magnetite_mindat_p689504_745_raw.jpg,magnetite,target_mineral,0,689504,DG-c9fe2196694d,train,expert_fit
VTM-001461,raw_positive/magnetite_proxy/magnetite_mindat_p698015_997_raw.jpg,magnetite,target_mineral,0,698015,DG-fdfdf93d8ad2,train,expert_fit
VTM-001462,raw_positive/magnetite_proxy/magnetite_mindat_p698016_969_raw.jpg,magnetite,target_mineral,0,698016,DG-808d97578000,train,expert_fit
VTM-001476,raw_positive/magnetite_proxy/magnetite_mindat_p718786_1249_raw.jpg,magnetite,target_mineral,0,718786,DG-4d0a046e701d,train,expert_fit
VTM-001477,raw_positive/magnetite_proxy/magnetite_mindat_p719617_425_raw.jpg,magnetite,target_mineral,0,719617,DG-b732b0ff638a,train,expert_fit
VTM-001481,raw_positive/magnetite_proxy/magnetite_mindat_p724319_616_raw.jpg,magnetite,target_mineral,0,724319,DG-9028d210b513,train,expert_fit
VTM-001522,raw_positive/magnetite_proxy/magnetite_mindat_p781379_1064_raw.jpg,magnetite,target_mineral,0,781379,DG-0d493dc0202b,train,expert_fit
VTM-001534,raw_positive/magnetite_proxy/magnetite_mindat_p794278_1254_raw.jpg,magnetite,target_mineral,0,794278,DG-510672da1050,train,expert_fit
VTM-001547,raw_positive/magnetite_proxy/magnetite_mindat_p805632_662_raw.jpg,magnetite,target_mineral,0,805632,DG-6d07e1f37cee,train,expert_fit
VTM-001553,raw_positive/magnetite_proxy/magnetite_mindat_p812855_1050_raw.jpg,magnetite,target_mineral,0,812855,DG-d6e92e9385f2,train,expert_fit
VTM-001565,raw_positive/magnetite_proxy/magnetite_mindat_p837359_1102_raw.jpg,magnetite,target_mineral,0,837359,DG-d89c238ecb5d,train,expert_fit
VTM-001578,raw_positive/magnetite_proxy/magnetite_mindat_p855381_631_raw.jpg,magnetite,target_mineral,0,855381,DG-fbbd06ea7225,train,expert_fit
VTM-001587,raw_positive/magnetite_proxy/magnetite_mindat_p865592_296_raw.jpg,magnetite,target_mineral,0,865592,DG-af1e89dbf5d8,train,expert_fit
VTM-001592,raw_positive/magnetite_proxy/magnetite_mindat_p870482_637_raw.jpg,magnetite,target_mineral,0,870482,DG-9022176e8dbe,train,expert_fit
VTM-001593,raw_positive/magnetite_proxy/magnetite_mindat_p870661_953_raw.jpg,magnetite,target_mineral,0,870661,DG-72c414a78151,train,expert_fit
VTM-001610,raw_positive/magnetite_proxy/magnetite_mindat_p884251_673_raw.jpg,magnetite,target_mineral,0,884251,DG-d76cae0825a8,train,expert_fit
VTM-001612,raw_positive/magnetite_proxy/magnetite_mindat_p884253_672_raw.jpg,magnetite,target_mineral,0,884253,DG-ac26e312fdec,train,expert_fit
VTM-001616,raw_positive/magnetite_proxy/magnetite_mindat_p885314_1096_raw.jpg,magnetite,target_mineral,0,885314,DG-b1ce3f58146b,train,expert_fit
VTM-001619,raw_positive/magnetite_proxy/magnetite_mindat_p885317_1106_raw.jpg,magnetite,target_mineral,0,885317,DG-8a235f0d54a4,train,expert_fit
VTM-001624,raw_positive/magnetite_proxy/magnetite_mindat_p888503_630_raw.jpg,magnetite,target_mineral,0,888503,DG-82e1ce080808,train,expert_fit
VTM-001657,raw_positive/magnetite_proxy/magnetite_mindat_p945282_313_raw.jpg,magnetite,target_mineral,0,945282,DG-2f80e32c376c,train,expert_fit
