image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split,experiment_subset
VTM-000582,raw_positive/magnetite_proxy/magnetite_mindat_p1096309_1201_raw.jpg,magnetite,target_mineral,0,1096309,DG-0ee8078237dd,train,gate_fit
VTM-000601,raw_positive/magnetite_proxy/magnetite_mindat_p1114043_843_raw.jpg,magnetite,target_mineral,0,1114043,DG-939340a3be9e,train,gate_fit
VTM-000602,raw_positive/magnetite_proxy/magnetite_mindat_p1115085_593_raw.jpg,magnetite,target_mineral,0,1115085,DG-1ada92e7d506,train,gate_fit
VTM-000607,raw_positive/magnetite_proxy/magnetite_mindat_p1119290_314_raw.jpg,magnetite,target_mineral,0,1119290,DG-99ee770e1ec4,train,gate_fit
VTM-000618,raw_positive/magnetite_proxy/magnetite_mindat_p113239_261_raw.jpg,magnetite,target_mineral,0,113239,DG-69bd0f1cf2c8,train,gate_fit
VTM-000626,raw_positive/magnetite_proxy/magnetite_mindat_p1144151_586_raw.jpg,magnetite,target_mineral,0,1144151,DG-6662679fa5f0,train,gate_fit
VTM-000632,raw_positive/magnetite_proxy/magnetite_mindat_p1151552_595_raw.jpg,magnetite,target_mineral,0,1151552,DG-106e1814764b,train,gate_fit
VTM-000647,raw_positive/magnetite_proxy/magnetite_mindat_p116792_558_raw.jpg,magnetite,target_mineral,0,116792,DG-15e2a8a9dab4,train,gate_fit
VTM-000651,raw_positive/magnetite_proxy/magnetite_mindat_p1169091_918_raw.jpg,magnetite,target_mineral,0,1169091,DG-9619aff54888,train,gate_fit
VTM-000688,raw_positive/magnetite_proxy/magnetite_mindat_p1211677_995_raw.jpg,magnetite,target_mineral,0,1211677,DG-77bea07695a8,train,gate_fit
VTM-000692,raw_positive/magnetite_proxy/magnetite_mindat_p1217401_658_raw.jpg,magnetite,target_mineral,0,1217401,DG-b38c3ce96e2d,train,gate_fit
VTM-000698,raw_positive/magnetite_proxy/magnetite_mindat_p1220011_690_raw.jpg,magnetite,target_mineral,0,1220011,DG-9beda5a81aba,train,gate_fit
VTM-000706,raw_positive/magnetite_proxy/magnetite_mindat_p1239083_597_raw.jpg,magnetite,target_mineral,0,1239083,DG-d50e4e968b94,train,gate_fit
VTM-000720,raw_positive/magnetite_proxy/magnetite_mindat_p1267200_1206_raw.jpg,magnetite,target_mineral,0,1267200,DG-da19da92b27a,train,gate_fit
VTM-000725,raw_positive/magnetite_proxy/magnetite_mindat_p1281773_115_raw.jpg,magnetite,target_mineral,0,1281773,DG-a9d6909612d1,train,gate_fit
VTM-000728,raw_positive/magnetite_proxy/magnetite_mindat_p1289492_719_raw.jpg,magnetite,target_mineral,0,1289492,DG-5b705d09bbda,train,gate_fit
VTM-000730,raw_positive/magnetite_proxy/magnetite_mindat_p1291697_1004_raw.jpg,magnetite,target_mineral,0,1291697,DG-3a2fcad1ab5c,train,gate_fit
VTM-000736,raw_positive/magnetite_proxy/magnetite_mindat_p1303010_722_raw.jpg,magnetite,target_mineral,0,1303010,DG-f410766a1940,train,gate_fit
VTM-000747,raw_positive/magnetite_proxy/magnetite_mindat_p131886_1160_raw.jpg,magnetite,target_mineral,0,131886,DG-a67ab9fa59e2,train,gate_fit
VTM-000763,raw_positive/magnetite_proxy/magnetite_mindat_p1328483_781_raw.jpg,magnetite,target_mineral,0,1328483,DG-3f0436ecb12c,train,gate_fit
VTM-000793,raw_positive/magnetite_proxy/magnetite_mindat_p1357405_956_raw.jpg,magnetite,target_mineral,0,1357405,DG-8e11b27e79d2,train,gate_fit
VTM-000796,raw_positive/magnetite_proxy/magnetite_mindat_p135942_263_raw.jpg,magnetite,target_mineral,0,135942,DG-ae54a9ccbfc2,train,gate_fit
VTM-000844,raw_positive/magnetite_proxy/magnetite_mindat_p1400155_731_raw.jpg,magnetite,target_mineral,0,1400155,DG-77f82fc5b7b0,train,gate_fit
VTM-000850,raw_positive/magnetite_proxy/magnetite_mindat_p1406840_1137_raw.jpg,magnetite,target_mineral,0,1406840,DG-c04732e92f93,train,gate_fit
VTM-000853,raw_positive/magnetite_proxy/magnetite_mindat_p141087_001_raw.jpg,magnetite,target_mineral,0,141087,DG-66a335f34428,train,gate_fit
VTM-000881,raw_positive/magnetite_proxy/magnetite_mindat_p1460758_1073_raw.jpg,magnetite,target_mineral,0,1460758,DG-93e19dfdc051,train,gate_fit
VTM-000915,raw_positive/magnetite_proxy/magnetite_mindat_p150591_857_raw.jpg,magnetite,target_mineral,0,150591,DG-2e391d98d6b0,train,gate_fit
VTM-000934,raw_positive/magnetite_proxy/magnetite_mindat_p1572371_1147_raw.jpg,magnetite,target_mineral,0,1572371,DG-278184ceb854,train,gate_fit
VTM-000937,raw_positive/magnetite_proxy/magnetite_mindat_p157809_130_raw.jpg,magnetite,target_mineral,0,157809,DG-0f89ce89ad6d,train,gate_fit
VTM-000939,raw_positive/magnetite_proxy/magnetite_mindat_p157862_139_raw.jpg,magnetite,target_mineral,0,157862,DG-af3fa55fe5da,train,gate_fit
VTM-000942,raw_positive/magnetite_proxy/magnetite_mindat_p161030_151_raw.jpg,magnetite,target_mineral,0,161030,DG-ce8e860c69dd,train,gate_fit
VTM-000945,raw_positive/magnetite_proxy/magnetite_mindat_p162393_814_raw.jpg,magnetite,target_mineral,0,162393,DG-d657bb63c552,train,gate_fit
VTM-000948,raw_positive/magnetite_proxy/magnetite_mindat_p163207_606_raw.jpg,magnetite,target_mineral,0,163207,DG-547f86aeb08d,train,gate_fit
VTM-000950,raw_positive/magnetite_proxy/magnetite_mindat_p1638201_220_raw.jpg,magnetite,target_mineral,0,1638201,DG-52149f250b6b,train,gate_fit
VTM-000954,raw_positive/magnetite_proxy/magnetite_mindat_p167119_160_raw.jpg,magnetite,target_mineral,0,167119,DG-71c8be037d4d,train,gate_fit
VTM-000961,raw_positive/magnetite_proxy/magnetite_mindat_p1706312_628_raw.jpg,magnetite,target_mineral,0,1706312,DG-e0491f2bf943,train,gate_fit
VTM-000966,raw_positive/magnetite_proxy/magnetite_mindat_p173498_030_raw.jpg,magnetite,target_mineral,0,173498,DG-3901d27052ca,train,gate_fit
VTM-000993,raw_positive/magnetite_proxy/magnetite_mindat_p197160_1270_raw.jpg,magnetite,target_mineral,0,197160,DG-fdfa7c7266b9,train,gate_fit
VTM-000998,raw_positive/magnetite_proxy/magnetite_mindat_p204707_934_raw.jpg,magnetite,target_mineral,0,204707,DG-29fa4a878060,train,gate_fit
VTM-001033,raw_positive/magnetite_proxy/magnetite_mindat_p243043_448_raw.jpg,magnetite,target_mineral,0,243043,DG-d935291a3191,train,gate_fit
VTM-001040,raw_positive/magnetite_proxy/magnetite_mindat_p249981_881_raw.jpg,magnetite,target_mineral,0,249981,DG-c6c321e98c34,train,gate_fit
VTM-001043,raw_positive/magnetite_proxy/magnetite_mindat_p251513_966_raw.jpg,magnetite,target_mineral,0,251513,DG-0b41a4c2c776,train,gate_fit
VTM-001058,raw_positive/magnetite_proxy/magnetite_mindat_p262012_810_raw.jpg,magnetite,target_mineral,0,262012,DG-7d08db64ae9c,train,gate_fit
VTM-001064,raw_positive/magnetite_proxy/magnetite_mindat_p270608_381_raw.jpg,magnetite,target_mineral,0,270608,DG-ee7ac01f5930,train,gate_fit
VTM-001078,raw_positive/magnetite_proxy/magnetite_mindat_p283569_378_raw.jpg,magnetite,target_mineral,0,283569,DG-1c90fe40ca63,train,gate_fit
VTM-001103,raw_positive/magnetite_proxy/magnetite_mindat_p302842_149_raw.jpg,magnetite,target_mineral,0,302842,DG-48b1b8c499c8,train,gate_fit
VTM-001104,raw_positive/magnetite_proxy/magnetite_mindat_p302844_540_raw.jpg,magnetite,target_mineral,0,302844,DG-8925e29ee306,train,gate_fit
VTM-001112,raw_positive/magnetite_proxy/magnetite_mindat_p311765_075_raw.jpg,magnetite,target_mineral,0,311765,DG-042874778ee2,train,gate_fit
VTM-001116,raw_positive/magnetite_proxy/magnetite_mindat_p315167_170_raw.jpg,magnetite,target_mineral,0,315167,DG-865ee74bbe38,train,gate_fit
VTM-001131,raw_positive/magnetite_proxy/magnetite_mindat_p331356_202_raw.jpg,magnetite,target_mineral,0,331356,DG-df1e2f036ec1,train,gate_fit
VTM-001137,raw_positive/magnetite_proxy/magnetite_mindat_p337286_278_raw.jpg,magnetite,target_mineral,0,337286,DG-e559bc956a1b,train,gate_fit
VTM-001150,raw_positive/magnetite_proxy/magnetite_mindat_p348050_032_raw.jpg,magnetite,target_mineral,0,348050,DG-96f2335172fb,train,gate_fit
VTM-001165,raw_positive/magnetite_proxy/magnetite_mindat_p358667_889_raw.jpg,magnetite,target_mineral,0,358667,DG-2f609435c786,train,gate_fit
VTM-001168,raw_positive/magnetite_proxy/magnetite_mindat_p359483_1289_raw.jpg,magnetite,target_mineral,0,359483,DG-2d3a819d6c80,train,gate_fit
VTM-001200,raw_positive/magnetite_proxy/magnetite_mindat_p393516_861_raw.jpg,magnetite,target_mineral,0,393516,DG-99702ce55314,train,gate_fit
VTM-001205,raw_positive/magnetite_proxy/magnetite_mindat_p395559_073_raw.jpg,magnetite,target_mineral,0,395559,DG-6c53e1e8d2d1,train,gate_fit
VTM-001209,raw_positive/magnetite_proxy/magnetite_mindat_p399615_620_raw.jpg,magnetite,target_mineral,0,399615,DG-bd767b2649c6,train,gate_fit
VTM-001220,raw_positive/magnetite_proxy/magnetite_mindat_p412151_159_raw.jpg,magnetite,target_mineral,0,412151,DG-b6e02e6a5f5e,train,gate_fit
VTM-001230,raw_positive/magnetite_proxy/magnetite_mindat_p429263_285_raw.jpg,magnetite,target_mineral,0,429263,DG-cbf141bfbd78,train,gate_fit
VTM-001262,raw_positive/magnetite_proxy/magnetite_mindat_p470986_613_raw.jpg,magnetite,target_mineral,0,470986,DG-7d831e986370,train,gate_fit
VTM-001266,raw_positive/magnetite_proxy/magnetite_mindat_p475187_026_raw.jpg,magnetite,target_mineral,0,475187,DG-591a865ca378,train,gate_fit
VTM-001270,raw_positive/magnetite_proxy/magnetite_mindat_p487132_414_raw.jpg,magnetite,target_mineral,0,487132,DG-96854ac3cfb6,train,gate_fit
VTM-001287,raw_positive/magnetite_proxy/magnetite_mindat_p508289_530_raw.jpg,magnetite,target_mineral,0,508289,DG-b32b79f2f7f6,train,gate_fit
VTM-001291,raw_positive/magnetite_proxy/magnetite_mindat_p513099_1272_raw.jpg,magnetite,target_mineral,0,513099,DG-b33f6e1b7688,train,gate_fit
VTM-001296,raw_positive/magnetite_proxy/magnetite_mindat_p516257_948_raw.jpg,magnetite,target_mineral,0,516257,DG-041baa9f69e1,train,gate_fit
VTM-001331,raw_positive/magnetite_proxy/magnetite_mindat_p543284_941_raw.jpg,magnetite,target_mineral,0,543284,DG-40e4034ec913,train,gate_fit
VTM-001338,raw_positive/magnetite_proxy/magnetite_mindat_p552104_566_raw.jpg,magnetite,target_mineral,0,552104,DG-05fbe6d202fc,train,gate_fit
VTM-001340,raw_positive/magnetite_proxy/magnetite_mindat_p552388_571_raw.jpg,magnetite,target_mineral,0,552388,DG-fa9181dbc0d1,train,gate_fit
VTM-001363,raw_positive/magnetite_proxy/magnetite_mindat_p571604_271_raw.jpg,magnetite,target_mineral,0,571604,DG-7371eebe6428,train,gate_fit
VTM-001368,raw_positive/magnetite_proxy/magnetite_mindat_p579158_983_raw.jpg,magnetite,target_mineral,0,579158,DG-f995d4443a61,train,gate_fit
VTM-001370,raw_positive/magnetite_proxy/magnetite_mindat_p584081_1197_raw.jpg,magnetite,target_mineral,0,584081,DG-80a4b4599bdb,train,gate_fit
VTM-001377,raw_positive/magnetite_proxy/magnetite_mindat_p592903_984_raw.jpg,magnetite,target_mineral,0,592903,DG-b9d16fd00b5d,train,gate_fit
VTM-001381,raw_positive/magnetite_proxy/magnetite_mindat_p597505_826_raw.jpg,magnetite,target_mineral,0,597505,DG-077c5e0b8936,train,gate_fit
VTM-001385,raw_positive/magnetite_proxy/magnetite_mindat_p600344_164_raw.jpg,magnetite,target_mineral,0,600344,DG-6535ca7020f4,train,gate_fit
VTM-001393,raw_positive/magnetite_proxy/magnetite_mindat_p620624_361_raw.jpg,magnetite,target_mineral,0,620624,DG-19271ed96be6,train,gate_fit
VTM-001395,raw_positive/magnetite_proxy/magnetite_mindat_p622012_502_raw.jpg,magnetite,target_mineral,0,622012,DG-537642b233cd,train,gate_fit
VTM-001397,raw_positive/magnetite_proxy/magnetite_mindat_p627046_827_raw.jpg,magnetite,target_mineral,0,627046,DG-b45ab2c06e5d,train,gate_fit
VTM-001406,raw_positive/magnetite_proxy/magnetite_mindat_p630619_752_raw.jpg,magnetite,target_mineral,0,630619,DG-d2bcd0524e8b,train,gate_fit
VTM-001419,raw_positive/magnetite_proxy/magnetite_mindat_p647494_565_raw.jpg,magnetite,target_mineral,0,647494,DG-d98fb1bcefac,train,gate_fit
VTM-001421,raw_positive/magnetite_proxy/magnetite_mindat_p654934_612_raw.jpg,magnetite,target_mineral,0,654934,DG-2fca3a68ad10,train,gate_fit
VTM-001426,raw_positive/magnetite_proxy/magnetite_mindat_p658940_741_raw.jpg,magnetite,target_mineral,0,658940,DG-8658d2381179,train,gate_fit
VTM-001445,raw_positive/magnetite_proxy/magnetite_mindat_p682895_323_raw.jpg,magnetite,target_mineral,0,682895,DG-a030c8c916c0,train,gate_fit
VTM-001447,raw_positive/magnetite_proxy/magnetite_mindat_p682908_320_raw.jpg,magnetite,target_mineral,0,682908,DG-79add6b5ffa1,train,gate_fit
VTM-001453,raw_positive/magnetite_proxy/magnetite_mindat_p689499_782_raw.jpg,magnetite,target_mineral,0,689499,DG-323357dd8a3f,train,gate_fit
VTM-001459,raw_positive/magnetite_proxy/magnetite_mindat_p695984_194_raw.jpg,magnetite,target_mineral,0,695984,DG-5c9cb9231012,train,gate_fit
VTM-001465,raw_positive/magnetite_proxy/magnetite_mindat_p708094_291_raw.jpg,magnetite,target_mineral,0,708094,DG-d2139130618f,train,gate_fit
VTM-001479,raw_positive/magnetite_proxy/magnetite_mindat_p720511_204_raw.jpg,magnetite,target_mineral,0,720511,DG-19326df2ae33,train,gate_fit
VTM-001491,raw_positive/magnetite_proxy/magnetite_mindat_p729930_837_raw.jpg,magnetite,target_mineral,0,729930,DG-5632f17a632f,train,gate_fit
VTM-001504,raw_positive/magnetite_proxy/magnetite_mindat_p749149_192_raw.jpg,magnetite,target_mineral,0,749149,DG-8052ad5a1ac0,train,gate_fit
VTM-001507,raw_positive/magnetite_proxy/magnetite_mindat_p757076_749_raw.jpg,magnetite,target_mineral,0,757076,DG-182e7c76e3e5,train,gate_fit
VTM-001514,raw_positive/magnetite_proxy/magnetite_mindat_p764770_1179_raw.jpg,magnetite,target_mineral,0,764770,DG-db29ff6e7733,train,gate_fit
VTM-001521,raw_positive/magnetite_proxy/magnetite_mindat_p781377_1045_raw.jpg,magnetite,target_mineral,0,781377,DG-4cd12579d334,train,gate_fit
VTM-001523,raw_positive/magnetite_proxy/magnetite_mindat_p781380_1065_raw.jpg,magnetite,target_mineral,0,781380,DG-1ba8910309e1,train,gate_fit
VTM-001525,raw_positive/magnetite_proxy/magnetite_mindat_p783174_1258_raw.jpg,magnetite,target_mineral,0,783174,DG-b9e5c0352b0c,train,gate_fit
VTM-001528,raw_positive/magnetite_proxy/magnetite_mindat_p791937_893_raw.jpg,magnetite,target_mineral,0,791937,DG-8d649da97427,train,gate_fit
VTM-001535,raw_positive/magnetite_proxy/magnetite_mindat_p794716_244_raw.jpg,magnetite,target_mineral,0,794716,DG-4fe4e2409502,train,gate_fit
VTM-001546,raw_positive/magnetite_proxy/magnetite_mindat_p805624_633_raw.jpg,magnetite,target_mineral,0,805624,DG-2f854626f3fb,train,gate_fit
VTM-001550,raw_positive/magnetite_proxy/magnetite_mindat_p808624_124_raw.jpg,magnetite,target_mineral,0,808624,DG-895bc6badd0a,train,gate_fit
VTM-001555,raw_positive/magnetite_proxy/magnetite_mindat_p825885_501_raw.jpg,magnetite,target_mineral,0,825885,DG-831072f754e2,train,gate_fit
VTM-001557,raw_positive/magnetite_proxy/magnetite_mindat_p829806_831_raw.jpg,magnetite,target_mineral,0,829806,DG-e2a79cf12a7b,train,gate_fit
VTM-001562,raw_positive/magnetite_proxy/magnetite_mindat_p835129_844_raw.jpg,magnetite,target_mineral,0,835129,DG-751950d296d1,train,gate_fit
VTM-001572,raw_positive/magnetite_proxy/magnetite_mindat_p854139_648_raw.jpg,magnetite,target_mineral,0,854139,DG-37e9c947ddda,train,gate_fit
VTM-001581,raw_positive/magnetite_proxy/magnetite_mindat_p861120_434_raw.jpg,magnetite,target_mineral,0,861120,DG-701fcd829a2f,train,gate_fit
VTM-001621,raw_positive/magnetite_proxy/magnetite_mindat_p886106_642_raw.jpg,magnetite,target_mineral,0,886106,DG-101ac59f319a,train,gate_fit
