image_id,split_group_id,true_label,gate,direct_true_probability,mapped_true_probability,fused_true_probability,hard_oracle_gate,soft_oracle_gate,routing_regret_nll
VTM-000277,DG-8596bd375713,target_mineral,0.45868444442749,0.01689513400197,0.002736003836617,0.009230576455593,1,0.99988865852356,0.604504108428955
VTM-000279,DG-393984939add,target_mineral,0.443012565374374,0.004421875812113,0.00390430749394,0.004133596550673,1,0.650768280029297,0.067416191101074
VTM-000286,DG-a9e66e544943,target_mineral,0.495218187570572,0.964043736457825,0.952347815036774,0.958139896392822,1,0.515253186225891,0.006142865866423
VTM-000295,DG-022950aec806,target_mineral,0.526837646961212,0.141302213072777,0.38615557551384,0.257157623767853,0,0.006517683621496,0.406551122665405
VTM-000296,DG-7eeee3bf6195,target_mineral,0.514209508895874,0.999139428138733,0.999690234661102,0.999407052993774,0,0.499311089515686,0.000283309520455
VTM-000303,DG-c7d6902b0f52,target_mineral,0.537284076213837,0.989661931991577,0.916804373264313,0.955949544906616,1,0.594438910484314,0.034658268094063
VTM-000317,DG-23c65e850884,target_mineral,0.547828078269958,0.943289160728455,0.882088780403137,0.915616035461426,1,0.58307284116745,0.029775772243738
VTM-000318,DG-1963609157d8,target_mineral,0.48034793138504,0.02471986040473,0.002575985156,0.013212749734521,1,0.999987721443176,0.626424551010132
VTM-000319,DG-03fad6b454d3,target_mineral,0.493346899747849,0.993614673614502,0.949013531208038,0.971017360687256,1,0.557157039642334,0.02300513163209
VTM-000324,DG-5b572bca6c6d,target_mineral,0.493549138307571,0.991295337677002,0.988134980201721,0.989694833755493,1,0.503991425037384,0.001615863293409
VTM-000332,DG-45e0e504e360,target_mineral,0.540721774101257,0.995030641555786,0.998011946678162,0.996399879455566,0,0.496260464191437,0.001616584369913
VTM-000333,DG-054b4ded8482,target_mineral,0.470100671052933,0.482112318277359,0.299082100391388,0.385124742984772,1,0.915853381156921,0.224609851837158
VTM-000338,DG-4d18b403f26f,target_mineral,0.510278820991516,0.021554281935096,0.04815760627389,0.034582491964102,0,0.017644595354795,0.33113169670105
VTM-000344,DG-2f8cebc5b197,target_mineral,0.409497171640396,0.000583230052143,0.000035336775909,0.000259697524598,1,0.999999165534973,0.809063911437988
VTM-000348,DG-a2483299fee4,target_mineral,0.519654989242554,0.032353650778532,0.049674827605486,0.040673792362213,0,0.104906611144543,0.199914455413818
VTM-000351,DG-a48fa79cf69f,target_mineral,0.399518400430679,0.007829646579921,0.005838247947395,0.00663384841755,1,0.812666893005371,0.165732383728027
VTM-000352,DG-1782d4b3d09c,target_mineral,0.413733452558517,0.001590354018845,0.001595279201865,0.001593241468072,0,0.496135294437408,0.001277923583984
VTM-000356,DG-a2c1700d01c0,target_mineral,0.487709075212479,0.076741851866245,0.106049634516239,0.091755971312523,0,0.165577664971352,0.144774675369263
VTM-000358,DG-4505009c7166,target_mineral,0.486454099416733,0.39484304189682,0.624134182929993,0.51259458065033,0,0.092005886137486,0.196880161762238
VTM-000359,DG-30c34c3d847b,target_mineral,0.506315648555756,0.000000296495159,0.000001303029876,0.000000793405547,0,0.000609609880485,0.496112823486328
VTM-000360,DG-1c1339c0ecd6,target_mineral,0.500345528125763,0.042746510356665,0.058511294424534,0.050623454153538,0,0.172264739871025,0.144804716110229
VTM-000364,DG-304b3e2f5877,target_mineral,0.546412169933319,0.998771369457245,0.999091446399689,0.998916566371918,0,0.499599486589432,0.000175054359715
VTM-000370,DG-0e59f5d8e9e4,target_mineral,0.483987122774124,0.000942404440138,0.002410791581497,0.00170011119917,0,0.009045701473951,0.34926176071167
VTM-000375,DG-7135d402d270,target_mineral,0.565718054771423,0.999435484409332,0.999633550643921,0.999521493911743,0,0.499752283096313,0.00011210408411
VTM-000376,DG-00ab810c1dea,target_mineral,0.491470038890839,0.580839574337006,0.673508822917938,0.627964615821838,0,0.322975218296051,0.070017278194427
VTM-000389,DG-4471c0222b39,target_mineral,0.587650120258331,0.999937415122986,0.99992847442627,0.99993371963501,1,0.500011146068573,0.000003695728083
VTM-000393,DG-3f40939f066b,target_mineral,0.560481250286102,0.702736556529999,0.625126361846924,0.66862541437149,1,0.642249584197998,0.049758106470108
VTM-000399,DG-26b764c57ddc,target_mineral,0.5196613073349,0.852616727352142,0.931604981422424,0.890557885169983,0,0.391027808189392,0.045060783624649
VTM-000402,DG-46dec4b46ad4,target_mineral,0.540234863758087,0.986394226551056,0.988457500934601,0.987342834472656,0,0.497388124465942,0.001128318719566
VTM-000405,DG-b0bfb8edf35a,target_mineral,0.492073088884354,0.815694451332092,0.586049377918243,0.699051558971405,1,0.839320242404938,0.154315322637558
VTM-000412,DG-843b1c898c47,target_mineral,0.512025237083435,0.967979907989502,0.83827805519104,0.904688715934753,1,0.672454476356506,0.067620404064655
VTM-000415,DG-4892c85208f5,target_mineral,0.562098264694214,0.999948740005493,0.99997490644455,0.99996018409729,0,0.499967277050018,0.000014722825654
VTM-000416,DG-01b17c267ab6,target_mineral,0.468792617321014,0.512353241443634,0.398924380540848,0.452098995447159,1,0.77750962972641,0.125113129615784
VTM-000422,DG-b99d9ad9680f,target_mineral,0.552541971206665,0.973275601863861,0.997946739196777,0.984314918518066,0,0.468750029802322,0.013754023239017
VTM-000426,DG-9bbc69442c87,target_mineral,0.508248209953308,0.9881352186203,0.988788425922394,0.988456428050995,0,0.499173939228058,0.000335819087923
VTM-000436,DG-229c5d1f2165,target_mineral,0.532332599163055,0.999775588512421,0.998562872409821,0.999208450317383,1,0.501517117023468,0.000567426439375
VTM-000440,DG-26e215fcf397,target_mineral,0.528416574001312,0.608228623867035,0.65059220790863,0.628206610679626,0,0.416620790958405,0.035013943910599
VTM-000446,DG-0182b1ffd727,target_mineral,0.604113936424255,0.999980568885803,0.999995768070221,0.999986588954926,0,0.499981045722961,0.00000917919624
VTM-000447,DG-74f509f8f214,target_mineral,0.562968492507935,0.986888885498047,0.958604514598846,0.974527716636658,1,0.536284685134888,0.012604493647814
VTM-000454,DG-b3b80973fad4,target_mineral,0.563421130180359,0.999225735664368,0.997814297676086,0.99860954284668,1,0.501766860485077,0.000616860459559
VTM-000480,DG-0374a0215e25,target_mineral,0.507307589054108,0.999284327030182,0.998628318309784,0.998961091041565,1,0.500820875167847,0.000323519809172
VTM-000486,DG-3404a4c37c78,target_mineral,0.587766885757446,0.999969363212585,0.999845266342163,0.999918222427368,1,0.50015515089035,0.000051143662859
VTM-000495,DG-cd33cc03272a,target_mineral,0.56674063205719,0.999868869781494,0.999972999095917,0.999913930892944,0,0.499869853258133,0.000059071542637
VTM-000515,DG-dedfb348a740,target_mineral,0.570888102054596,0.999977827072144,0.999976336956024,0.999977231025696,1,0.500001847743988,0.000000596061
VTM-000516,DG-066bdb998722,target_mineral,0.599067986011505,0.999987244606018,0.999991714954376,0.999989032745361,0,0.499994397163391,0.000002682234481
VTM-000519,DG-7a74423f6148,target_mineral,0.462192595005035,0.06346919387579,0.126027166843414,0.097113333642483,0,0.031379610300064,0.260618686676025
VTM-000520,DG-0cd6b458a201,target_mineral,0.532741785049438,0.988766372203827,0.976435482501984,0.983004689216614,1,0.515681624412537,0.005844186991453
VTM-000536,DG-b6c39ebba6ea,target_mineral,0.441604822874069,0.007610969245434,0.028788022696972,0.019436132162809,0,0.001289970707148,0.392825603485107
VTM-000546,DG-c7420c1b2740,target_mineral,0.480376422405243,0.001115262391977,0.001677169580944,0.001407242612913,0,0.115057744085789,0.175475120544434
VTM-000563,DG-4296abd6bef5,target_mineral,0.514161348342896,0.996168196201324,0.97214412689209,0.984496355056763,1,0.530477225780487,0.011785919778049
VTM-000569,DG-766b882a7bd3,target_mineral,0.503091812133789,0.998344540596008,0.99969607591629,0.999016165733337,0,0.498308926820755,0.000680348253809
VTM-000578,DG-095650be25fb,target_mineral,0.532476902008057,0.999004781246185,0.998297929763794,0.998674273490906,1,0.500884771347046,0.000330891693011
VTM-000585,DG-f70fa0342c91,target_mineral,0.567768156528473,0.99948251247406,0.998502194881439,0.999058842658997,1,0.501226603984833,0.000423979072366
VTM-000596,DG-92087835a076,target_mineral,0.530534029006958,0.992597579956055,0.946650683879852,0.971027076244354,1,0.558968305587769,0.021970972418785
VTM-000604,DG-e888896d9b37,target_mineral,0.47573658823967,0.054899904876947,0.020042842254043,0.036625619977713,1,0.993556320667267,0.404763698577881
VTM-000609,DG-a39935564f74,target_mineral,0.480723738670349,0.288710743188858,0.337183356285095,0.313881397247314,0,0.31518092751503,0.071611642837524
VTM-000624,DG-3cce33a6ffbb,target_mineral,0.508063912391663,0.469368666410446,0.277667611837387,0.375064015388489,1,0.932441890239716,0.224291801452637
VTM-000629,DG-9b35375352db,target_mineral,0.550958037376404,0.999205052852631,0.998015522956848,0.998670935630798,1,0.501488983631134,0.000534685037564
VTM-000636,DG-1405e8e74d83,target_mineral,0.493679493665695,0.938389480113983,0.872621357440948,0.905089735984802,1,0.589843094348907,0.036130994558334
VTM-000650,DG-9e3f5c033faf,target_mineral,0.488203197717667,0.999634504318237,0.99975448846817,0.999695956707001,0,0.4998499751091,0.000058547826484
VTM-000652,DG-b01298ae6cdb,target_mineral,0.51049280166626,0.7783083319664,0.80842512845993,0.793050765991211,0,0.452685385942459,0.019200831651688
VTM-000659,DG-37c895d8c548,target_mineral,0.537259578704834,0.982208073139191,0.95745986700058,0.970756113529205,1,0.531856000423431,0.011727906763554
VTM-000662,DG-2a0fe031cac1,target_mineral,0.5639568567276,0.999509453773499,0.998038589954376,0.998868107795715,1,0.501840829849243,0.000641866703518
VTM-000670,DG-6357d6bf990d,target_mineral,0.522807061672211,0.860494673252106,0.792425930500031,0.828012764453888,1,0.601577401161194,0.038478851318359
VTM-000671,DG-8be949c54504,target_mineral,0.52518892288208,0.996053457260132,0.994638025760651,0.995381355285645,1,0.501777589321136,0.000674992799759
VTM-000672,DG-ed3c66600628,target_mineral,0.593676388263702,0.999816834926605,0.999260723590851,0.999590873718262,1,0.500695466995239,0.000226028132602
VTM-000680,DG-a7b69a564f94,target_mineral,0.540018856525421,0.996139228343964,0.995327889919281,0.995766043663025,1,0.501018524169922,0.000374701339751
VTM-000682,DG-3a8ea9b2f8b5,target_mineral,0.465760827064514,0.821204721927643,0.663936197757721,0.737185716629028,1,0.74325042963028,0.107932582497597
VTM-000689,DG-c23942417425,target_mineral,0.499206364154816,0.649744689464569,0.744427621364594,0.697161316871643,0,0.336220979690552,0.06559881567955
VTM-000708,DG-c52411578891,target_mineral,0.556240260601044,0.999977350234985,0.999982237815857,0.999979555606842,0,0.499993920326233,0.000002682259947
VTM-000718,DG-6f1fc593083c,target_mineral,0.522182285785675,0.228993892669678,0.198797076940536,0.214565306901932,1,0.669749796390533,0.065081238746643
VTM-000722,DG-941068494d83,target_mineral,0.480301290750504,0.006942634470761,0.010406568646431,0.008742837235332,0,0.116728655993938,0.174202442169189
VTM-000726,DG-dc1c8674eb97,target_mineral,0.471348375082016,0.000071347210906,0.000007369893865,0.000037525496737,1,0.999988198280334,0.642537117004395
VTM-000735,DG-0cfbdf44d8ac,target_mineral,0.47366526722908,0.014954320155084,0.013298312202096,0.01408270560205,1,0.642633974552155,0.060052871704102
VTM-000748,DG-010582eeea15,target_mineral,0.505204796791077,0.99141800403595,0.98182475566864,0.986671328544617,1,0.512151837348938,0.004799261689186
VTM-000752,DG-57a3f51fe77b,target_mineral,0.497513204813004,0.979291141033173,0.975246071815491,0.977258563041687,1,0.505173742771149,0.002077717334032
VTM-000762,DG-b21a383d2487,target_mineral,0.556181669235229,0.99955815076828,0.998175859451294,0.998944640159607,1,0.501729846000671,0.000613970216364
VTM-000769,DG-8af9664b4c05,target_mineral,0.555588781833649,0.79348486661911,0.926178216934204,0.852455258369446,0,0.315795689821243,0.082945957779884
VTM-000773,DG-d0373b75621b,target_mineral,0.562438547611237,0.999451220035553,0.999655425548553,0.999540567398071,0,0.499744653701782,0.000114904338261
VTM-000779,DG-4fe4247df2a8,target_mineral,0.550385296344757,0.999933242797852,0.999817848205566,0.999881386756897,1,0.500144243240356,0.000051860850363
VTM-000786,DG-35d3105fc54c,target_mineral,0.496209889650345,0.219013661146164,0.496923804283142,0.359022080898285,0,0.016358509659767,0.325052797794342
VTM-000802,DG-bd6d5b0fc43d,target_mineral,0.519562780857086,0.000073511429946,0.000406186707551,0.000233341008425,0,0.000194116510102,0.554311752319336
VTM-000805,DG-ab7ab3811ea3,target_mineral,0.490275055170059,0.976289331912994,0.960004985332489,0.967988848686218,1,0.521013259887695,0.008538421243429
VTM-000808,DG-22fa6310aff3,target_mineral,0.570896029472351,0.977665424346924,0.923210144042969,0.954298436641693,1,0.571152091026306,0.024191059172153
VTM-000817,DG-761bae88ef1e,target_mineral,0.639342546463013,0.997889339923859,0.987991988658905,0.994319796562195,1,0.512457132339478,0.003583506681025
VTM-000824,DG-cae8deaf336a,target_mineral,0.538863182067871,0.36812961101532,0.25939667224884,0.317988872528076,1,0.852001130580902,0.146418631076813
VTM-000830,DG-d9138bce157b,target_mineral,0.556666731834412,0.038881450891495,0.193213686347008,0.107302069664001,0,0.000329898175551,0.588148832321167
VTM-000832,DG-b96d92a292a4,target_mineral,0.590790510177612,0.996840834617615,0.991757690906525,0.994760751724243,1,0.506390035152435,0.002088855020702
VTM-000838,DG-f0bef7b93979,target_mineral,0.526617169380188,0.999291658401489,0.994700193405151,0.99711811542511,1,0.505756378173828,0.002177452668548
VTM-000848,DG-ae498e22dbc7,target_mineral,0.533561229705811,0.234001964330673,0.173582211136818,0.205819845199585,1,0.816586792469025,0.128328323364258
VTM-000849,DG-3aecf3f78d73,target_mineral,0.536010980606079,0.321965396404266,0.228247225284576,0.278481185436249,1,0.848138272762299,0.145093560218811
VTM-000857,DG-750826b46bc8,target_mineral,0.534986913204193,0.997422099113464,0.998084962368011,0.997730374336243,0,0.499169528484344,0.000355331576429
VTM-000877,DG-a4f6a22b0834,target_mineral,0.564649820327759,0.999913811683655,0.999564409255981,0.999761700630188,1,0.500436842441559,0.000152135733515
VTM-000882,DG-68969453403f,target_mineral,0.601193487644196,0.996333718299866,0.999297082424164,0.997515559196472,0,0.496287763118744,0.001784367370419
VTM-000889,DG-9ec84b1c3b1f,target_mineral,0.499646127223969,0.261894971132278,0.130344435572624,0.196073159575462,1,0.970367848873138,0.289455771446228
VTM-000895,DG-83b7a86707f0,target_mineral,0.484461188316345,0.00083775020903,0.002662226557732,0.001778338570148,0,0.003076166613027,0.403482913970947
VTM-000901,DG-33aeb3afee1c,target_mineral,0.577243030071259,0.996449947357178,0.981456696987152,0.990111410617828,1,0.518942177295685,0.006381437182426
VTM-000902,DG-67fc394ffd69,target_mineral,0.434398055076599,0.016093583777547,0.017676617950201,0.016988951712847,0,0.384826928377151,0.039679527282715
VTM-000913,DG-d89aa41f3591,target_mineral,0.478404253721237,0.917514860630035,0.784018814563751,0.847883820533752,1,0.687010228633881,0.078925155103207
VTM-000914,DG-cabdda36ed80,target_mineral,0.507040858268738,0.97109442949295,0.978002488613129,0.974499821662903,0,0.491140335798264,0.003587879240513
VTM-000928,DG-b7eded2dcc53,target_mineral,0.593172192573547,0.99155056476593,0.988645672798157,0.990368723869324,1,0.50366735458374,0.001192622818053
VTM-000938,DG-c1f73d80cd03,target_mineral,0.504517674446106,0.751020014286041,0.582567811012268,0.667554974555969,1,0.780731379985809,0.117810547351837
VTM-000951,DG-2a123dcd3038,target_mineral,0.479801416397095,0.44842991232872,0.37499138712883,0.410227298736572,1,0.709765791893005,0.089040994644165
VTM-000955,DG-7d3a98f1e72a,target_mineral,0.498065829277039,0.989776611328125,0.955645263195038,0.972644925117493,1,0.543753445148468,0.017460184171796
VTM-000962,DG-b929b3b86b15,target_mineral,0.489645302295685,0.963493287563324,0.965253591537476,0.964391648769379,0,0.497718304395676,0.000893369317055
VTM-000974,DG-655c77de7774,target_mineral,0.444099515676498,0.065540477633476,0.051062155514956,0.057491969317198,1,0.776974499225616,0.131022691726685
VTM-000983,DG-e64f2c7ee759,target_mineral,0.544933617115021,0.998442709445953,0.995482861995697,0.997095823287964,1,0.503711044788361,0.00134989770595
VTM-000986,DG-1896fc46a326,target_mineral,0.445899426937103,0.0096031203866,0.01539883390069,0.012814529240131,0,0.086193926632404,0.183712482452393
VTM-000994,DG-26cfb8a047e3,target_mineral,0.59803581237793,0.998880445957184,0.998316287994385,0.998653650283813,1,0.500706195831299,0.000227075652219
VTM-000995,DG-d0bbc290947e,target_mineral,0.527943849563599,0.987296223640442,0.981682002544403,0.984645962715149,1,0.50712788105011,0.002687972038984
VTM-001001,DG-27608015d71b,target_mineral,0.528581380844116,0.997686266899109,0.998051524162292,0.99785852432251,0,0.499542415142059,0.000193395302631
VTM-001003,DG-c918290a9b35,target_mineral,0.538284242153168,0.999994874000549,0.999995946884155,0.999995350837708,0,0.499998688697815,0.000000596049176
VTM-001006,DG-667908559ec7,target_mineral,0.502168297767639,0.325370728969574,0.397403687238693,0.361231029033661,0,0.268953800201416,0.095434904098511
VTM-001007,DG-ce6525f8700a,target_mineral,0.451650857925415,0.00387559668161,0.005519936792552,0.004777269437909,0,0.145749643445015,0.144497394561768
VTM-001010,DG-75528e48d5ef,target_mineral,0.545538306236267,0.99621444940567,0.996533393859863,0.996359348297119,0,0.499599903821945,0.00017466628924
VTM-001011,DG-122b1631d7c9,target_mineral,0.528164267539978,0.998604238033295,0.99762898683548,0.998144090175629,1,0.501221358776093,0.000460897223093
VTM-001013,DG-25c6ebca1f79,target_mineral,0.507218062877655,0.007333798334002,0.010877741500735,0.009080190211535,0,0.122268043458462,0.180623531341553
VTM-001014,DG-667c44301a4e,target_mineral,0.455114662647247,0.015729187056422,0.02263305336237,0.019491001963615,0,0.139497771859169,0.149458408355713
VTM-001016,DG-877f56dec13a,target_mineral,0.533957183361053,0.974893093109131,0.975601315498352,0.975223124027252,0,0.499092191457748,0.000387724488974
VTM-001024,DG-c8c8becfb1f6,target_mineral,0.501651227474213,0.720926761627197,0.417550653219223,0.569739639759064,1,0.938811659812927,0.235358089208603
VTM-001028,DG-e783c078edbc,target_mineral,0.531365811824799,0.999721348285675,0.999861717224121,0.999787151813507,0,0.499824464321136,0.000074578507338
VTM-001044,DG-ff9c71ecc36a,target_mineral,0.510846972465515,0.630935490131378,0.589098870754242,0.61047101020813,1,0.584930658340454,0.032972812652588
VTM-001047,DG-9dff3b622070,target_mineral,0.591608047485352,0.999204218387604,0.999378561973572,0.999275386333466,0,0.499781936407089,0.000103245081846
VTM-001050,DG-787ac9c41959,target_mineral,0.459555685520172,0.047943007200956,0.041902113705873,0.044678241014481,1,0.662260353565216,0.070526361465454
VTM-001053,DG-750f5d0fbed9,target_mineral,0.503834903240204,0.987812101840973,0.985902965068817,0.986864864826202,1,0.502418160438538,0.000959384255111
VTM-001062,DG-a0122c32d33b,target_mineral,0.600307643413544,0.999876499176025,0.999906599521637,0.99988853931427,0,0.499962329864502,0.00001806205546
VTM-001063,DG-eb8584897af3,target_mineral,0.511802494525909,0.801261007785797,0.836729109287262,0.818576455116272,0,0.446068555116653,0.021933570504189
VTM-001065,DG-6393b0999c7f,target_mineral,0.483199894428253,0.931751787662506,0.903886377811432,0.917350947856903,1,0.537880778312683,0.015576347708702
VTM-001066,DG-7ba913c0c901,target_mineral,0.564429879188538,0.579297184944153,0.543790757656097,0.563831627368927,1,0.578411400318146,0.02705991268158
VTM-001072,DG-03cebc55504e,target_mineral,0.519378840923309,0.122575514018536,0.187278583645821,0.15367317199707,0,0.107230238616467,0.197769165039062
VTM-001079,DG-8d56ab7d5356,target_mineral,0.527857303619385,0.989181697368622,0.968200206756592,0.979275405406952,1,0.526773273944855,0.0100651178509
VTM-001108,DG-36e4d8fe768f,target_mineral,0.500149786472321,0.946941077709198,0.841014504432678,0.893993616104126,1,0.644085168838501,0.057538233697414
VTM-001110,DG-6b685c91f7f4,target_mineral,0.62253326177597,0.999973297119141,0.999946594238281,0.999963223934174,1,0.500033378601074,0.000010073505109
VTM-001119,DG-a357023c9e4e,target_mineral,0.471798002719879,0.937459528446198,0.643045127391815,0.781949281692505,1,0.868160724639893,0.181383714079857
VTM-001125,DG-2f41cca5e43c,target_mineral,0.476609736680984,0.876448154449463,0.939998149871826,0.909709632396698,0,0.413381993770599,0.032752443104982
VTM-001129,DG-fe2618c191cd,target_mineral,0.472892343997955,0.220788717269897,0.17652852833271,0.197458833456039,1,0.753732323646545,0.111676096916199
VTM-001133,DG-e21b856510cc,target_mineral,0.588142096996307,0.999901413917542,0.999870419502258,0.99988865852356,1,0.500038743019104,0.000012756732758
VTM-001145,DG-2e049c65edf0,target_mineral,0.554816007614136,0.997525155544281,0.997657954692841,0.997584223747253,0,0.499833583831787,0.000073906732723
VTM-001146,DG-54169e174bc5,target_mineral,0.553004860877991,0.000152436259668,0.00033786680433,0.000235322819208,0,0.018351437523961,0.361693382263184
VTM-001154,DG-b218ecc00a11,target_mineral,0.548113405704498,0.999445021152496,0.999044418334961,0.999264001846313,1,0.500501096248627,0.000181136187166
VTM-001155,DG-b7a8837254d7,target_mineral,0.545548737049103,0.99992847442627,0.999883949756622,0.999908208847046,1,0.50005567073822,0.000020267230866
VTM-001167,DG-7f9bd8a744c3,target_mineral,0.486860245466232,0.977385699748993,0.940361618995667,0.958387136459351,1,0.548121631145477,0.01962954737246
VTM-001171,DG-64792b22a49e,target_mineral,0.57954078912735,0.999897480010986,0.99998813867569,0.999935626983643,0,0.49988666176796,0.000052513696573
VTM-001172,DG-6cfc0f0f72ec,target_mineral,0.522265791893005,0.997464179992676,0.99865049123764,0.9980309009552,0,0.498514205217361,0.000620619975962
VTM-001178,DG-998c8cab27b0,target_mineral,0.502579271793365,0.810419082641602,0.885651469230652,0.847841262817383,0,0.390821546316147,0.043630063533783
